MMDDHH	SIN_mg/cm3/h	STP_oC	SWC	SWP_MPa	pH
101504	1.79E-04	19.6	0.25	-4.51E-02	3.7
101505	1.79E-04	19.6	0.25	-4.51E-02	3.7
101506	1.79E-04	19.6	0.25	-4.51E-02	3.7
101507	1.79E-04	19.6	0.25	-4.51E-02	3.7
101508	1.79E-04	19.6	0.25	-4.51E-02	3.7
101509	1.79E-04	19.6	0.25	-4.51E-02	3.7
101510	1.79E-04	19.6	0.25	-4.51E-02	3.7
101511	1.79E-04	19.6	0.25	-4.51E-02	3.7
101512	1.79E-04	19.6	0.25	-4.51E-02	3.7
101513	1.79E-04	19.6	0.25	-4.51E-02	3.7
101514	1.79E-04	19.6	0.25	-4.51E-02	3.7
101515	1.79E-04	19.6	0.25	-4.51E-02	3.7
101516	1.79E-04	19.6	0.25	-4.51E-02	3.7
101517	1.79E-04	19.6	0.25	-4.51E-02	3.7
101518	1.79E-04	19.6	0.25	-4.51E-02	3.7
101519	1.79E-04	19.6	0.25	-4.51E-02	3.7
101520	1.79E-04	19.6	0.25	-4.51E-02	3.7
101521	1.79E-04	19.6	0.25	-4.51E-02	3.7
101522	1.79E-04	19.6	0.25	-4.51E-02	3.7
101523	1.79E-04	19.6	0.25	-4.51E-02	3.7
101524	1.79E-04	19.6	0.25	-4.51E-02	3.7
101601	1.79E-04	19.6	0.25	-4.51E-02	3.7
101602	1.79E-04	19.6	0.25	-4.51E-02	3.7
101603	1.79E-04	19.6	0.25	-4.51E-02	3.7
101604	1.79E-04	19.6	0.25	-4.51E-02	3.7
101605	1.79E-04	19.6	0.25	-4.51E-02	3.7
101606	1.79E-04	19.6	0.25	-4.51E-02	3.7
101607	1.79E-04	19.6	0.25	-4.51E-02	3.7
101608	1.79E-04	19.6	0.25	-4.51E-02	3.7
101609	1.79E-04	19.6	0.25	-4.51E-02	3.7
101610	1.79E-04	19.6	0.25	-4.51E-02	3.7
101611	1.79E-04	19.6	0.25	-4.51E-02	3.7
101612	1.79E-04	19.6	0.25	-4.51E-02	3.7
101613	1.79E-04	19.6	0.25	-4.51E-02	3.7
101614	1.79E-04	19.6	0.25	-4.51E-02	3.7
101615	1.79E-04	19.6	0.25	-4.51E-02	3.7
101616	1.79E-04	19.6	0.25	-4.51E-02	3.7
101617	1.79E-04	19.6	0.25	-4.51E-02	3.7
101618	1.79E-04	19.6	0.25	-4.51E-02	3.7
101619	1.79E-04	19.6	0.25	-4.51E-02	3.7
101620	1.79E-04	19.6	0.25	-4.51E-02	3.7
101621	1.79E-04	19.6	0.25	-4.51E-02	3.7
101622	1.79E-04	19.6	0.25	-4.51E-02	3.7
101623	1.79E-04	19.6	0.25	-4.51E-02	3.7
101624	1.79E-04	19.6	0.25	-4.51E-02	3.7
101701	1.79E-04	19.6	0.25	-4.51E-02	3.7
101702	1.79E-04	19.6	0.25	-4.51E-02	3.7
101703	1.79E-04	19.6	0.25	-4.51E-02	3.7
101704	1.79E-04	19.6	0.25	-4.51E-02	3.7
101705	1.79E-04	19.6	0.25	-4.51E-02	3.7
101706	1.79E-04	19.6	0.25	-4.51E-02	3.7
101707	1.79E-04	19.6	0.25	-4.51E-02	3.7
101708	1.79E-04	19.6	0.25	-4.51E-02	3.7
101709	1.79E-04	19.6	0.25	-4.51E-02	3.7
101710	1.79E-04	19.6	0.25	-4.51E-02	3.7
101711	1.79E-04	19.6	0.25	-4.51E-02	3.7
101712	1.79E-04	19.6	0.25	-4.51E-02	3.7
101713	1.79E-04	19.6	0.25	-4.51E-02	3.7
101714	1.79E-04	19.6	0.25	-4.51E-02	3.7
101715	1.79E-04	19.6	0.25	-4.51E-02	3.7
101716	1.79E-04	19.6	0.25	-4.51E-02	3.7
101717	1.79E-04	19.6	0.25	-4.51E-02	3.7
101718	1.79E-04	19.6	0.25	-4.51E-02	3.7
101719	1.79E-04	19.6	0.25	-4.51E-02	3.7
101720	1.79E-04	19.6	0.25	-4.51E-02	3.7
101721	1.79E-04	19.6	0.25	-4.51E-02	3.7
101722	1.79E-04	19.6	0.25	-4.51E-02	3.7
101723	1.79E-04	19.6	0.25	-4.51E-02	3.7
101724	1.79E-04	19.6	0.25	-4.51E-02	3.7
101801	1.79E-04	19.6	0.25	-4.51E-02	3.7
101802	1.79E-04	19.6	0.25	-4.51E-02	3.7
101803	1.79E-04	19.6	0.25	-4.51E-02	3.7
101804	1.79E-04	19.6	0.25	-4.51E-02	3.7
101805	1.79E-04	19.6	0.25	-4.51E-02	3.7
101806	1.79E-04	19.6	0.25	-4.51E-02	3.7
101807	1.79E-04	19.6	0.25	-4.51E-02	3.7
101808	1.79E-04	19.6	0.25	-4.51E-02	3.7
101809	1.79E-04	19.6	0.25	-4.51E-02	3.7
101810	1.79E-04	19.6	0.25	-4.51E-02	3.7
101811	1.79E-04	19.6	0.25	-4.51E-02	3.7
101812	1.79E-04	19.6	0.25	-4.51E-02	3.7
101813	1.79E-04	19.6	0.25	-4.51E-02	3.7
101814	1.79E-04	19.6	0.25	-4.51E-02	3.7
101815	1.79E-04	19.6	0.25	-4.51E-02	3.7
101816	1.79E-04	19.6	0.25	-4.51E-02	3.7
101817	1.79E-04	19.6	0.25	-4.51E-02	3.7
101818	1.79E-04	19.6	0.25	-4.51E-02	3.7
101819	1.79E-04	19.6	0.25	-4.51E-02	3.7
101820	1.79E-04	19.6	0.25	-4.51E-02	3.7
101821	1.79E-04	19.6	0.25	-4.51E-02	3.7
101822	1.79E-04	19.6	0.25	-4.51E-02	3.7
101823	1.79E-04	19.6	0.25	-4.51E-02	3.7
101824	1.79E-04	19.6	0.25	-4.51E-02	3.7
101901	1.79E-04	19.6	0.25	-4.51E-02	3.7
101902	1.79E-04	19.6	0.25	-4.51E-02	3.7
101903	1.79E-04	19.6	0.25	-4.51E-02	3.7
101904	1.79E-04	19.6	0.25	-4.51E-02	3.7
101905	1.79E-04	19.6	0.25	-4.51E-02	3.7
101906	1.79E-04	19.6	0.25	-4.51E-02	3.7
101907	1.79E-04	19.6	0.25	-4.51E-02	3.7
101908	1.79E-04	19.6	0.25	-4.51E-02	3.7
101909	1.79E-04	19.6	0.25	-4.51E-02	3.7
101910	1.79E-04	19.6	0.25	-4.51E-02	3.7
101911	1.79E-04	19.6	0.25	-4.51E-02	3.7
101912	1.79E-04	19.6	0.25	-4.51E-02	3.7
101913	1.79E-04	19.6	0.25	-4.51E-02	3.7
101914	1.79E-04	19.6	0.25	-4.51E-02	3.7
101915	1.79E-04	19.6	0.25	-4.51E-02	3.7
101916	1.79E-04	19.6	0.25	-4.51E-02	3.7
101917	1.79E-04	19.6	0.25	-4.51E-02	3.7
101918	1.79E-04	19.6	0.25	-4.51E-02	3.7
101919	1.79E-04	19.6	0.25	-4.51E-02	3.7
101920	1.79E-04	19.6	0.25	-4.51E-02	3.7
101921	1.79E-04	19.6	0.25	-4.51E-02	3.7
101922	1.79E-04	19.6	0.25	-4.51E-02	3.7
101923	1.79E-04	19.6	0.25	-4.51E-02	3.7
101924	1.79E-04	19.6	0.25	-4.51E-02	3.7
102001	1.79E-04	19.6	0.25	-4.51E-02	3.7
102002	1.79E-04	19.6	0.25	-4.51E-02	3.7
102003	1.79E-04	19.6	0.25	-4.51E-02	3.7
102004	1.79E-04	19.6	0.25	-4.51E-02	3.7
102005	1.79E-04	19.6	0.25	-4.51E-02	3.7
102006	1.79E-04	19.6	0.25	-4.51E-02	3.7
102007	1.79E-04	19.6	0.25	-4.51E-02	3.7
102008	1.79E-04	19.6	0.25	-4.51E-02	3.7
102009	1.79E-04	19.6	0.25	-4.51E-02	3.7
102010	1.79E-04	19.6	0.25	-4.51E-02	3.7
102011	1.79E-04	19.6	0.25	-4.51E-02	3.7
102012	1.79E-04	19.6	0.25	-4.51E-02	3.7
102013	1.79E-04	19.6	0.25	-4.51E-02	3.7
102014	1.79E-04	19.6	0.25	-4.51E-02	3.7
102015	1.79E-04	19.6	0.25	-4.51E-02	3.7
102016	1.79E-04	19.6	0.25	-4.51E-02	3.7
102017	1.79E-04	19.6	0.25	-4.51E-02	3.7
102018	1.79E-04	19.6	0.25	-4.51E-02	3.7
102019	1.79E-04	19.6	0.25	-4.51E-02	3.7
102020	1.79E-04	19.6	0.25	-4.51E-02	3.7
102021	1.79E-04	19.6	0.25	-4.51E-02	3.7
102022	1.79E-04	19.6	0.25	-4.51E-02	3.7
102023	1.79E-04	19.6	0.25	-4.51E-02	3.7
102024	1.79E-04	19.6	0.25	-4.51E-02	3.7
102101	1.79E-04	19.6	0.25	-4.51E-02	3.7
102102	1.79E-04	19.6	0.25	-4.51E-02	3.7
102103	1.79E-04	19.6	0.25	-4.51E-02	3.7
102104	1.79E-04	19.6	0.25	-4.51E-02	3.7
102105	1.79E-04	19.6	0.25	-4.51E-02	3.7
102106	1.79E-04	19.6	0.25	-4.51E-02	3.7
102107	1.79E-04	19.6	0.25	-4.51E-02	3.7
102108	1.79E-04	19.6	0.25	-4.51E-02	3.7
102109	1.79E-04	19.6	0.25	-4.51E-02	3.7
102110	1.79E-04	19.6	0.25	-4.51E-02	3.7
102111	1.79E-04	19.6	0.25	-4.51E-02	3.7
102112	1.79E-04	19.6	0.25	-4.51E-02	3.7
102113	1.79E-04	19.6	0.25	-4.51E-02	3.7
102114	1.79E-04	19.6	0.25	-4.51E-02	3.7
102115	1.79E-04	19.6	0.25	-4.51E-02	3.7
102116	1.79E-04	19.6	0.25	-4.51E-02	3.7
102117	1.79E-04	19.6	0.25	-4.51E-02	3.7
102118	1.79E-04	19.6	0.25	-4.51E-02	3.7
102119	1.79E-04	19.6	0.25	-4.51E-02	3.7
102120	1.79E-04	19.6	0.25	-4.51E-02	3.7
102121	1.79E-04	19.6	0.25	-4.51E-02	3.7
102122	1.79E-04	19.6	0.25	-4.51E-02	3.7
102123	1.79E-04	19.6	0.25	-4.51E-02	3.7
102124	1.79E-04	19.6	0.25	-4.51E-02	3.7
102201	1.79E-04	19.6	0.25	-4.51E-02	3.7
102202	1.79E-04	19.6	0.25	-4.51E-02	3.7
102203	1.79E-04	19.6	0.25	-4.51E-02	3.7
102204	1.79E-04	19.6	0.25	-4.51E-02	3.7
102205	1.79E-04	19.6	0.25	-4.51E-02	3.7
102206	1.79E-04	19.6	0.25	-4.51E-02	3.7
102207	1.79E-04	19.6	0.25	-4.51E-02	3.7
102208	1.79E-04	19.6	0.25	-4.51E-02	3.7
102209	1.79E-04	19.6	0.25	-4.51E-02	3.7
102210	1.79E-04	19.6	0.25	-4.51E-02	3.7
102211	1.79E-04	19.6	0.25	-4.51E-02	3.7
102212	1.79E-04	19.6	0.25	-4.51E-02	3.7
102213	1.79E-04	19.6	0.25	-4.51E-02	3.7
102214	1.79E-04	19.6	0.25	-4.51E-02	3.7
102215	1.79E-04	19.6	0.25	-4.51E-02	3.7
102216	1.79E-04	19.6	0.25	-4.51E-02	3.7
102217	1.79E-04	19.6	0.25	-4.51E-02	3.7
102218	1.79E-04	19.6	0.25	-4.51E-02	3.7
102219	1.79E-04	19.6	0.25	-4.51E-02	3.7
102220	1.79E-04	19.6	0.25	-4.51E-02	3.7
102221	1.79E-04	19.6	0.25	-4.51E-02	3.7
102222	1.79E-04	19.6	0.25	-4.51E-02	3.7
102223	1.79E-04	19.6	0.25	-4.51E-02	3.7
102224	1.79E-04	19.6	0.25	-4.51E-02	3.7
102301	1.79E-04	19.6	0.25	-4.51E-02	3.7
102302	1.79E-04	19.6	0.25	-4.51E-02	3.7
102303	1.79E-04	19.6	0.25	-4.51E-02	3.7
102304	1.79E-04	19.6	0.25	-4.51E-02	3.7
102305	1.79E-04	19.6	0.25	-4.51E-02	3.7
102306	1.79E-04	19.6	0.25	-4.51E-02	3.7
102307	1.79E-04	19.6	0.25	-4.51E-02	3.7
102308	1.79E-04	19.6	0.25	-4.51E-02	3.7
102309	1.79E-04	19.6	0.25	-4.51E-02	3.7
102310	1.79E-04	19.6	0.25	-4.51E-02	3.7
102311	1.79E-04	19.6	0.25	-4.51E-02	3.7
102312	1.79E-04	19.6	0.25	-4.51E-02	3.7
102313	1.79E-04	19.6	0.25	-4.51E-02	3.7
102314	1.79E-04	19.6	0.25	-4.51E-02	3.7
102315	1.79E-04	19.6	0.25	-4.51E-02	3.7
102316	1.79E-04	19.6	0.25	-4.51E-02	3.7
102317	1.79E-04	19.6	0.25	-4.51E-02	3.7
102318	1.79E-04	19.6	0.25	-4.51E-02	3.7
102319	1.79E-04	19.6	0.25	-4.51E-02	3.7
102320	1.79E-04	19.6	0.25	-4.51E-02	3.7
102321	1.79E-04	19.6	0.25	-4.51E-02	3.7
102322	1.79E-04	19.6	0.25	-4.51E-02	3.7
102323	1.79E-04	19.6	0.25	-4.51E-02	3.7
102324	1.79E-04	19.6	0.25	-4.51E-02	3.7
102401	1.79E-04	19.6	0.25	-4.51E-02	3.7
102402	1.79E-04	19.6	0.25	-4.51E-02	3.7
102403	1.79E-04	19.6	0.25	-4.51E-02	3.7
102404	1.79E-04	19.6	0.25	-4.51E-02	3.7
102405	1.79E-04	19.6	0.25	-4.51E-02	3.7
102406	1.79E-04	19.6	0.25	-4.51E-02	3.7
102407	1.79E-04	19.6	0.25	-4.51E-02	3.7
102408	1.79E-04	19.6	0.25	-4.51E-02	3.7
102409	1.79E-04	19.6	0.25	-4.51E-02	3.7
102410	1.79E-04	19.6	0.25	-4.51E-02	3.7
102411	1.79E-04	19.6	0.25	-4.51E-02	3.7
102412	1.79E-04	19.6	0.25	-4.51E-02	3.7
102413	1.79E-04	19.6	0.25	-4.51E-02	3.7
102414	1.79E-04	19.6	0.25	-4.51E-02	3.7
102415	1.79E-04	19.6	0.25	-4.51E-02	3.7
102416	1.79E-04	19.6	0.25	-4.51E-02	3.7
102417	1.79E-04	19.6	0.25	-4.51E-02	3.7
102418	1.79E-04	19.6	0.25	-4.51E-02	3.7
102419	1.79E-04	19.6	0.25	-4.51E-02	3.7
102420	1.79E-04	19.6	0.25	-4.51E-02	3.7
102421	1.79E-04	19.6	0.25	-4.51E-02	3.7
102422	1.79E-04	19.6	0.25	-4.51E-02	3.7
102423	1.79E-04	19.6	0.25	-4.51E-02	3.7
102424	1.79E-04	19.6	0.25	-4.51E-02	3.7
102501	1.79E-04	19.6	0.25	-4.51E-02	3.7
102502	1.79E-04	19.6	0.25	-4.51E-02	3.7
102503	1.79E-04	19.6	0.25	-4.51E-02	3.7
102504	1.79E-04	19.6	0.25	-4.51E-02	3.7
102505	1.79E-04	19.6	0.25	-4.51E-02	3.7
102506	1.79E-04	19.6	0.25	-4.51E-02	3.7
102507	1.79E-04	19.6	0.25	-4.51E-02	3.7
102508	1.79E-04	19.6	0.25	-4.51E-02	3.7
102509	1.79E-04	19.6	0.25	-4.51E-02	3.7
102510	1.79E-04	19.6	0.25	-4.51E-02	3.7
102511	1.79E-04	19.6	0.25	-4.51E-02	3.7
102512	1.79E-04	19.6	0.25	-4.51E-02	3.7
102513	1.79E-04	19.6	0.25	-4.51E-02	3.7
102514	1.79E-04	19.6	0.25	-4.51E-02	3.7
102515	1.79E-04	19.6	0.25	-4.51E-02	3.7
102516	1.79E-04	19.6	0.25	-4.51E-02	3.7
102517	1.79E-04	19.6	0.25	-4.51E-02	3.7
102518	1.79E-04	19.6	0.25	-4.51E-02	3.7
102519	1.79E-04	19.6	0.25	-4.51E-02	3.7
102520	1.79E-04	19.6	0.25	-4.51E-02	3.7
102521	1.79E-04	19.6	0.25	-4.51E-02	3.7
102522	1.79E-04	19.6	0.25	-4.51E-02	3.7
102523	1.79E-04	19.6	0.25	-4.51E-02	3.7
102524	1.79E-04	19.6	0.25	-4.51E-02	3.7
102601	1.79E-04	19.6	0.25	-4.51E-02	3.7
102602	1.79E-04	19.6	0.25	-4.51E-02	3.7
102603	1.79E-04	19.6	0.25	-4.51E-02	3.7
102604	1.79E-04	19.6	0.25	-4.51E-02	3.7
102605	1.79E-04	19.6	0.25	-4.51E-02	3.7
102606	1.79E-04	19.6	0.25	-4.51E-02	3.7
102607	1.79E-04	19.6	0.25	-4.51E-02	3.7
102608	1.79E-04	19.6	0.25	-4.51E-02	3.7
102609	1.79E-04	19.6	0.25	-4.51E-02	3.7
102610	1.79E-04	19.6	0.25	-4.51E-02	3.7
102611	1.79E-04	19.6	0.25	-4.51E-02	3.7
102612	1.79E-04	19.6	0.25	-4.51E-02	3.7
102613	1.79E-04	19.6	0.25	-4.51E-02	3.7
102614	1.79E-04	19.6	0.25	-4.51E-02	3.7
102615	1.79E-04	19.6	0.25	-4.51E-02	3.7
102616	1.79E-04	19.6	0.25	-4.51E-02	3.7
102617	1.79E-04	19.6	0.25	-4.51E-02	3.7
102618	1.79E-04	19.6	0.25	-4.51E-02	3.7
102619	1.79E-04	19.6	0.25	-4.51E-02	3.7
102620	1.79E-04	19.6	0.25	-4.51E-02	3.7
102621	1.79E-04	19.6	0.25	-4.51E-02	3.7
102622	1.79E-04	19.6	0.25	-4.51E-02	3.7
102623	1.79E-04	19.6	0.25	-4.51E-02	3.7
102624	1.79E-04	19.6	0.25	-4.51E-02	3.7
102701	1.79E-04	19.6	0.25	-4.51E-02	3.7
102702	1.79E-04	19.6	0.25	-4.51E-02	3.7
102703	1.79E-04	19.6	0.25	-4.51E-02	3.7
102704	1.79E-04	19.6	0.25	-4.51E-02	3.7
102705	1.79E-04	19.6	0.25	-4.51E-02	3.7
102706	1.79E-04	19.6	0.25	-4.51E-02	3.7
102707	1.79E-04	19.6	0.25	-4.51E-02	3.7
102708	1.79E-04	19.6	0.25	-4.51E-02	3.7
102709	1.79E-04	19.6	0.25	-4.51E-02	3.7
102710	1.79E-04	19.6	0.25	-4.51E-02	3.7
102711	1.79E-04	19.6	0.25	-4.51E-02	3.7
102712	1.79E-04	19.6	0.25	-4.51E-02	3.7
102713	1.79E-04	19.6	0.25	-4.51E-02	3.7
102714	1.79E-04	19.6	0.25	-4.51E-02	3.7
102715	1.79E-04	19.6	0.25	-4.51E-02	3.7
102716	1.79E-04	19.6	0.25	-4.51E-02	3.7
102717	1.79E-04	19.6	0.25	-4.51E-02	3.7
102718	1.79E-04	19.6	0.25	-4.51E-02	3.7
102719	1.79E-04	19.6	0.25	-4.51E-02	3.7
102720	1.79E-04	19.6	0.25	-4.51E-02	3.7
102721	1.79E-04	19.6	0.25	-4.51E-02	3.7
102722	1.79E-04	19.6	0.25	-4.51E-02	3.7
102723	1.79E-04	19.6	0.25	-4.51E-02	3.7
102724	1.79E-04	19.6	0.25	-4.51E-02	3.7
102801	1.79E-04	19.6	0.25	-4.51E-02	3.7
102802	1.79E-04	19.6	0.25	-4.51E-02	3.7
102803	1.79E-04	19.6	0.25	-4.51E-02	3.7
102804	1.79E-04	19.6	0.25	-4.51E-02	3.7
102805	1.79E-04	19.6	0.25	-4.51E-02	3.7
102806	1.79E-04	19.6	0.25	-4.51E-02	3.7
102807	1.79E-04	19.6	0.25	-4.51E-02	3.7
102808	1.79E-04	19.6	0.25	-4.51E-02	3.7
102809	1.79E-04	19.6	0.25	-4.51E-02	3.7
102810	1.79E-04	19.6	0.25	-4.51E-02	3.7
102811	1.79E-04	19.6	0.25	-4.51E-02	3.7
102812	1.79E-04	19.6	0.25	-4.51E-02	3.7
102813	1.79E-04	19.6	0.25	-4.51E-02	3.7
102814	1.79E-04	19.6	0.25	-4.51E-02	3.7
102815	1.79E-04	19.6	0.25	-4.51E-02	3.7
102816	1.79E-04	19.6	0.25	-4.51E-02	3.7
102817	1.79E-04	19.6	0.25	-4.51E-02	3.7
102818	1.79E-04	19.6	0.25	-4.51E-02	3.7
102819	1.79E-04	19.6	0.25	-4.51E-02	3.7
102820	1.79E-04	19.6	0.25	-4.51E-02	3.7
102821	1.79E-04	19.6	0.25	-4.51E-02	3.7
102822	1.79E-04	19.6	0.25	-4.51E-02	3.7
102823	1.79E-04	19.6	0.25	-4.51E-02	3.7
102824	1.79E-04	19.6	0.25	-4.51E-02	3.7
102901	1.79E-04	19.6	0.25	-4.51E-02	3.7
102902	1.79E-04	19.6	0.25	-4.51E-02	3.7
102903	1.79E-04	19.6	0.25	-4.51E-02	3.7
102904	1.79E-04	19.6	0.25	-4.51E-02	3.7
102905	1.79E-04	19.6	0.25	-4.51E-02	3.7
102906	1.79E-04	19.6	0.25	-4.51E-02	3.7
102907	1.79E-04	19.6	0.25	-4.51E-02	3.7
102908	1.79E-04	19.6	0.25	-4.51E-02	3.7
102909	1.79E-04	19.6	0.25	-4.51E-02	3.7
102910	1.79E-04	19.6	0.25	-4.51E-02	3.7
102911	1.79E-04	19.6	0.25	-4.51E-02	3.7
102912	1.79E-04	19.6	0.25	-4.51E-02	3.7
102913	1.79E-04	19.6	0.25	-4.51E-02	3.7
102914	1.79E-04	19.6	0.25	-4.51E-02	3.7
102915	1.79E-04	19.6	0.25	-4.51E-02	3.7
102916	1.79E-04	19.6	0.25	-4.51E-02	3.7
102917	1.79E-04	19.6	0.25	-4.51E-02	3.7
102918	1.79E-04	19.6	0.25	-4.51E-02	3.7
102919	1.79E-04	19.6	0.25	-4.51E-02	3.7
102920	1.79E-04	19.6	0.25	-4.51E-02	3.7
102921	1.79E-04	19.6	0.25	-4.51E-02	3.7
102922	1.79E-04	19.6	0.25	-4.51E-02	3.7
102923	1.79E-04	19.6	0.25	-4.51E-02	3.7
102924	1.79E-04	19.6	0.25	-4.51E-02	3.7
103001	1.79E-04	19.6	0.25	-4.51E-02	3.7
103002	1.79E-04	19.6	0.25	-4.51E-02	3.7
103003	1.79E-04	19.6	0.25	-4.51E-02	3.7
103004	1.79E-04	19.6	0.25	-4.51E-02	3.7
103005	1.79E-04	19.6	0.25	-4.51E-02	3.7
103006	1.79E-04	19.6	0.25	-4.51E-02	3.7
103007	1.79E-04	19.6	0.25	-4.51E-02	3.7
103008	1.79E-04	19.6	0.25	-4.51E-02	3.7
103009	1.79E-04	19.6	0.25	-4.51E-02	3.7
103010	1.79E-04	19.6	0.25	-4.51E-02	3.7
103011	1.79E-04	19.6	0.25	-4.51E-02	3.7
103012	1.79E-04	19.6	0.25	-4.51E-02	3.7
103013	1.79E-04	19.6	0.25	-4.51E-02	3.7
103014	1.79E-04	19.6	0.25	-4.51E-02	3.7
103015	1.79E-04	19.6	0.25	-4.51E-02	3.7
103016	1.79E-04	19.6	0.25	-4.51E-02	3.7
103017	1.79E-04	19.6	0.25	-4.51E-02	3.7
103018	1.79E-04	19.6	0.25	-4.51E-02	3.7
103019	1.79E-04	19.6	0.25	-4.51E-02	3.7
103020	1.79E-04	19.6	0.25	-4.51E-02	3.7
103021	1.79E-04	19.6	0.25	-4.51E-02	3.7
103022	1.79E-04	19.6	0.25	-4.51E-02	3.7
103023	1.79E-04	19.6	0.25	-4.51E-02	3.7
103024	1.79E-04	19.6	0.25	-4.51E-02	3.7
103101	1.79E-04	19.6	0.25	-4.51E-02	3.7
103102	1.79E-04	19.6	0.25	-4.51E-02	3.7
103103	1.79E-04	19.6	0.25	-4.51E-02	3.7
103104	1.79E-04	19.6	0.25	-4.51E-02	3.7
103105	1.79E-04	19.6	0.25	-4.51E-02	3.7
103106	1.79E-04	19.6	0.25	-4.51E-02	3.7
103107	1.79E-04	19.6	0.25	-4.51E-02	3.7
103108	1.79E-04	19.6	0.25	-4.51E-02	3.7
103109	1.79E-04	19.6	0.25	-4.51E-02	3.7
103110	1.79E-04	19.6	0.25	-4.51E-02	3.7
103111	1.79E-04	19.6	0.25	-4.51E-02	3.7
103112	1.79E-04	19.6	0.25	-4.51E-02	3.7
103113	1.79E-04	19.6	0.25	-4.51E-02	3.7
103114	1.79E-04	19.6	0.25	-4.51E-02	3.7
103115	1.79E-04	19.6	0.25	-4.51E-02	3.7
103116	1.79E-04	19.6	0.25	-4.51E-02	3.7
103117	1.79E-04	19.6	0.25	-4.51E-02	3.7
103118	1.79E-04	19.6	0.25	-4.51E-02	3.7
103119	1.79E-04	19.6	0.25	-4.51E-02	3.7
103120	1.79E-04	19.6	0.25	-4.51E-02	3.7
103121	1.79E-04	19.6	0.25	-4.51E-02	3.7
103122	1.79E-04	19.6	0.25	-4.51E-02	3.7
103123	1.79E-04	19.6	0.25	-4.51E-02	3.7
103124	1.79E-04	19.6	0.25	-4.51E-02	3.7
110101	1.25E-04	19.6	0.25	-4.51E-02	3.7
110102	1.25E-04	19.6	0.25	-4.51E-02	3.7
110103	1.25E-04	19.6	0.25	-4.51E-02	3.7
110104	1.25E-04	19.6	0.25	-4.51E-02	3.7
110105	1.25E-04	19.6	0.25	-4.51E-02	3.7
110106	1.25E-04	19.6	0.25	-4.51E-02	3.7
110107	1.25E-04	19.6	0.25	-4.51E-02	3.7
110108	1.25E-04	19.6	0.25	-4.51E-02	3.7
110109	1.25E-04	19.6	0.25	-4.51E-02	3.7
110110	1.25E-04	19.6	0.25	-4.51E-02	3.7
110111	1.25E-04	19.6	0.25	-4.51E-02	3.7
110112	1.25E-04	19.6	0.25	-4.51E-02	3.7
110113	1.25E-04	19.6	0.25	-4.51E-02	3.7
110114	1.25E-04	19.6	0.25	-4.51E-02	3.7
110115	1.25E-04	19.6	0.25	-4.51E-02	3.7
110116	1.25E-04	19.6	0.25	-4.51E-02	3.7
110117	1.25E-04	19.6	0.25	-4.51E-02	3.7
110118	1.25E-04	19.6	0.25	-4.51E-02	3.7
110119	1.25E-04	19.6	0.25	-4.51E-02	3.7
110120	1.25E-04	19.6	0.25	-4.51E-02	3.7
110121	1.25E-04	19.6	0.25	-4.51E-02	3.7
110122	1.25E-04	19.6	0.25	-4.51E-02	3.7
110123	1.25E-04	19.6	0.25	-4.51E-02	3.7
110124	1.25E-04	19.6	0.25	-4.51E-02	3.7
110201	1.25E-04	19.6	0.25	-4.51E-02	3.7
110202	1.25E-04	19.6	0.25	-4.51E-02	3.7
110203	1.25E-04	19.6	0.25	-4.51E-02	3.7
110204	1.25E-04	19.6	0.25	-4.51E-02	3.7
110205	1.25E-04	19.6	0.25	-4.51E-02	3.7
110206	1.25E-04	19.6	0.25	-4.51E-02	3.7
110207	1.25E-04	19.6	0.25	-4.51E-02	3.7
110208	1.25E-04	19.6	0.25	-4.51E-02	3.7
110209	1.25E-04	19.6	0.25	-4.51E-02	3.7
110210	1.25E-04	19.6	0.25	-4.51E-02	3.7
110211	1.25E-04	19.6	0.25	-4.51E-02	3.7
110212	1.25E-04	19.6	0.25	-4.51E-02	3.7
110213	1.25E-04	19.6	0.25	-4.51E-02	3.7
110214	1.25E-04	19.6	0.25	-4.51E-02	3.7
110215	1.25E-04	19.6	0.25	-4.51E-02	3.7
110216	1.25E-04	19.6	0.25	-4.51E-02	3.7
110217	1.25E-04	19.6	0.25	-4.51E-02	3.7
110218	1.25E-04	19.6	0.25	-4.51E-02	3.7
110219	1.25E-04	19.6	0.25	-4.51E-02	3.7
110220	1.25E-04	19.6	0.25	-4.51E-02	3.7
110221	1.25E-04	19.6	0.25	-4.51E-02	3.7
110222	1.25E-04	19.6	0.25	-4.51E-02	3.7
110223	1.25E-04	19.6	0.25	-4.51E-02	3.7
110224	1.25E-04	19.6	0.25	-4.51E-02	3.7
110301	1.25E-04	19.6	0.25	-4.51E-02	3.7
110302	1.25E-04	19.6	0.25	-4.51E-02	3.7
110303	1.25E-04	19.6	0.25	-4.51E-02	3.7
110304	1.25E-04	19.6	0.25	-4.51E-02	3.7
110305	1.25E-04	19.6	0.25	-4.51E-02	3.7
110306	1.25E-04	19.6	0.25	-4.51E-02	3.7
110307	1.25E-04	19.6	0.25	-4.51E-02	3.7
110308	1.25E-04	19.6	0.25	-4.51E-02	3.7
110309	1.25E-04	19.6	0.25	-4.51E-02	3.7
110310	1.25E-04	19.6	0.25	-4.51E-02	3.7
110311	1.25E-04	19.6	0.25	-4.51E-02	3.7
110312	1.25E-04	19.6	0.25	-4.51E-02	3.7
